title	date	source	url	language	text
                          January finance reports for area legislators         	2013-01-29	HOUSTON CHRONICLE	http://blog.chron.com/kuffsworld/2013/01/january-finance-reports-for-area-legislators/	en	just to complete the tour of semiannual finance reports heres a look at the cash on hand totals for area legislators first up the harris county house delegation patricia harless hd126  308221 dan huberty hd127  69058 wayne smith hd128  218425 john davis hd129  99962 allen fletcher hd130  46559 alma allen hd131  33479 bill callegari hd132  315904 jim murphy hd133  103538 sarah davis hd134  59871 gary elkins hd135  337111 gene wu hd137  32504 dwayne bohac hd138  28286 sylvester turner hd139  404829 armando walle hd140  72571 senfronia thompson hd141  345547 harold dutton hd142  85127 ana hernandez luna hd143  111652 mary ann perez hd144  118832 borris miles hd146  54485 garnet coleman hd147  173683 jessica farrar hd148  65005 hubert vo hd149  52341 debbie riddle hd150  67757 i skipped carol alvarado in hd145 since we already know about her sarah davis just finished running an expensive race  she got a much tougher challenge for her first reelection than either of her two most recent predecessors so she didnt get to build a cushion im sure shes start rattling the cup as soon as session is over and the moratorium is lifted borris miles and huber vo do a fair amount of selffunding gary elkins and bill callegari are in the two republican held seats that were more democratic in 2012 than their 2008 numbers suggested beyond that nothing really remarkable heres a look at the representatives from neighboring counties cecil bell hd03  27712 steven toth hd15  25832 brandon creighton hd16  360842 john otto hd18  480066 craig eiland hd23  92623 greg bonnen hd24  47123 dennis bonnen hd25  370909 rick miller hd26  30561 ron reynolds hd27  6654 john zerwas hd28  470622 phil stephenson hd85  14209 ed thompson hd29  92008 bell toth and creighton represent montgomery county  bell in part toth and creighton in full bells district also covers waller county eiland is parts of galveston and all of chambers while greg bonnen has the rest of galveston eiland has two reports both of which are linked with the sum of the two as his cash total dennis bonnen and ed thompson share brazoria county miller reynolds and zerwas are in fort bend along with a chunk of stephensons district john otto represents liberty county among others bell thompson and greg bonnen are all parentpac candidates until such time as democrats are in a position to retake or at least come close to retaking a majority in the lege sanity on public education is going to depend in no small part on people like them i truly hope theyre up to that because the ones that were there in 2011 sure werent of course the more reasonable they are the more likely theyll get teabagged by doofus chuckleheads like steve toth who took out the unquestionably conservative but generally factbased rob eissler last year not that eissler distinguished himself last session but still you can perhaps see some higher ambitions in creighton and zerwas numbers  i have a feeling zerwas will be very interested in glenn hegars senate seat if hegar makes a statewide run as some people think he will i wouldnt be surprised if creighton has his eyes on cd08 someday and finally the senate tommy williams sd04  1164109 dan patrick sd07  1485091 larry taylor sd11  183826 rodney ellis sd13  2016660 john whitmire sd15  6167111 joan huffman sd17  707914 glenn hegar sd18  1617306 hegar drew a four year term and can thus scratch his statewide itch without giving up his senate seat dan patrick was not so lucky poor thing as for whitmire all i can say is wow as much cash on hand as rick perry and no reason to believe any of it will be used for a significant purpose any time soon i dont even know what to say
                          The devil's in the details with transportation spending         	2012-11-27	HOUSTON CHRONICLE	http://blog.chron.com/thehighwayman/2012/11/the-devils-in-the-details-with-transportation-spending/	en	few in austin disagree with the need to invest in texas infrastructure but as todays story pointed out the proposed methods vary and all of them seem to have some opposition tommy williams state senator tommy williams for example proposes using the gas tax for maintenance stripping out the diversions to other programs and then raising the tag fees and diverting that money to new construction this would give rural and urban communities the money for repairs because gas tax money is spread out by formulas to the various texas department of transportation districts and then registration is easy to track so maybe the houston area could keep most of the money generated here its important to note that the plan by williams rthe woodlands isnt finalized and lawmakers have a lot of hashing and horsetrading and haranguing to do before we see legislation but two concepts at the center of williams proposal no longer using gas tax money for law enforcement and other areas and raising the registration fee are nonstarters with some officials allen fletcher i think raising fees is another name for a tax state representative allen fletcher rtomball said monday fletcher also said he will continue to resist plans to strip law enforcement of its share of gas tax revenues so lawmakers across the state with varied political viewpoints have a lot of ground to cover to come to agreement txdot needs a predictable funding stream to adequately plan for our  infrastructure needs said senator rodney ellis dhouston in an email it is difficult at this point to predict what will be  agreeable or passable this session 
                          Work to begin the first of year         	2012-11-27	HOUSTON CHRONICLE	http://www.chron.com//news/article/Work-to-begin-the-first-of-year-4071179.php	en	the texas department of transportation has announced it will begin construction of the three northern segments of the grand parkway in january we will begin moving dirt as early as the beginning of 2013 said raquel lewis txdots public information officer the texas transportation commission made the announcement in september that zachryodebrecht parkway builders had been selected to design and build segments f1 f2 and g the three segments which will connected with segment e already under construction will span 38 miles from us 290 into montgomery county construction of the three segments is expected to cost about 14 billion lewis said txdot expects to have them completed and open to motorists by the end of 2015 or the start of 2016 txdot has been soliciting for bids on the tollway project for segments f1 f2 and g since november 2011 i am just very excited to see the continued progress and the commitment by txdot that this project will advance and be brought to completion in the near term said david gornet executive director for the grand parkway association the grand parkway is a loop that will circumvent the greater houston area extending more than 180 miles through seven surrounding counties often referred to as texas 99 the grand parkway is a transportation vision that dates back nearly 50 years and is considered the most ambitious and massive highway construction project to take place in texas but for a number of years it was only a dream that had sat collecting dust however when the announcement was made that exxonmobil would construct a campus in spring and begin relocating employees and their families the plans came back to life in july 2011 txdot awarded four construction contracts for segment e that totaled 320 million and began working on the section in september that will connect interstate 10 in katy to us 290 in cypress segment e is expected to be completed in early 2014 so far two of the 11 sections have been completed with the first section completed and opened in fort bend county in 1994 segments f1 and f2 will connect with segment e at us 290 and span across texas 249 to interstate 45 in spring with segment g connecting with segment f2 and ultimately joining with us 59 north of kingwood economic development these roadways are being looked at in most communities as not just a needed transportation and mobility artery but as an economic development tool peter houghton vice president of bridgeland a masterplanned community in cypress trumpeted the progress of the grand parkway project and praised the efforts of txdot to make the grand parkway a reality in the northwest portion of greater houston this benefits not only bridgeland but the entire region houghton said the grand parkway is an important component in houstons mobility plan and we are thrilled to see progress on segment e as well as the additional portions that will bring us within 35 minutes of the energy corridor the new exxonmobil campus and the bush intercontinental airport  state representative allen fletcher rtomball who serves on the state transportation committee in austin was instrumental in passing legislation last session that helped facilitate the expansion of us 290 and the planned expansion of texas 249 fletcher said seeing the progress on the grand parkway and what it will mean from a mobility standpoint is a big deal for the local area this is huge said fletcher the main thrust of this grand parkway has been the exxonmobil campus in spring fletcher said that alone helped spur state lawmakers to support the construction of the grand parkway during the last legislative session this is just going to allow the people who live and work in this part of northwest harris to have the ability to move around so subsequently this allows industry to come in fletcher said there is nothing but positive aspects about how this going  bryan kirk is a freelance writer and can be reached at brykirkgmailcom  
                          Taking roadway concerns to Austin         	2012-11-27	HOUSTON CHRONICLE	http://www.chron.com//neighborhood/woodlands/news/article/Taking-roadway-concerns-to-Austin-4071049.php	en	business leaders in greater houston are beginning to take a more active role in state affairs especially when it comes to mobility and transportation jack drake who serves as president of the greenspoint district and vice chairman of the transportation advocacy group houston region said the time to act is now john clark the no 2 guy at the texas department of transportation told me that houston has no voice in austin on transportation issues drake said in reference to nonelected officials drake said because business and community leaders are not speaking out to their legislators on important mobility issues the texas economy may begin to suffer the consequences people and companies are deciding not to relocate to texas because of the congestion drake said we cannot afford to ignore the states transportation needs  however some business and community leaders such as the transportation advocacy group known as tag the 249 partnership and the 288 partnership are making plans to meet with state lawmakers when the legislature convenes in january state representative allen fletcher rtomball serves on the state transportation committee and was instrumental in obtaining legislative approve in 2011 for the grand parkway the expansion of us 290 and the construction of texas 249 three of the states six major mobility construction projects fletcher praised harris county judge ed emmett and precinct 4 commission jack cagle for their involvement in mobility issues in harris county our area has about as much involvement as you can get fletcher said these days projects are being funded more through privatepublic partnerships and community development agreements and less by txdot funding mechanisms some of those partnerships fletcher said are formed as a result of the business community in harris county bruce hillegeist president of the greater tomball area changer of commerce who helped facilitate the formation of the 249 partnership said he and several others will be soliciting legislators on mobility projects during the next session we are going to continue lobbying to get 249 built on up to magnolia navasota college station and waco hillegeist said txdot announced in september plans to begin constructing the tomball tollway from springcypress road to spring creek in one segment and another segment from spring creek to pinehurst meanwhile drake said tag plans to be in austin periodically during the 2013 legislative session to get some of the pressing transportation issues in the greenspoint district  in front of legislators bryan kirk is a freelance writer and can be reached at brykirkgmailcom  
                          Fletcher will run for Sheriff in 2016         	2015-05-08	HOUSTON CHRONICLE	http://blog.chron.com/kuffsworld/2015/05/fletcher-will-run-for-sheriff-in-2016/	en	not unexpected representative allen fletcher the day after harris county sheriff adrian garcia announced he is running for mayor of houston republican state representative allen fletcher of cypress said he would abandon his house seat for a bid to replace garcia i will not be filing for reelection i will be filing to run for sheriff of harris county fletcher told the texas tribune on thursday fletcher who served as a houston police officer for 21 years had been rumored as a potential candidate for the job  fletcher who was first elected to the house in 2008 said he is making the necessary calls to be considered for the appointment which will be decided by the harris county commissioners court he said he hoped to obtain that appointment and enter the 2016 sheriffs race as an incumbent see here and here for the background its a clever move on fletchers part one that his main rival for the appointment ron hickman cant match without resigning his position as constable whether that affects commissioners courts decision or not i couldnt say i suspect that will come down to their own personalities and preferences but who knows in any event fletcher who was elected in the 2008 primary over thenincumbent representative corbin van arsdale with the backing of dan patrick had an eventful first session and a fair amount of baggage that came out as a result hes been fairly nondescript since then but theres plenty of material for the oppo research teams of whoever runs against him next year 
                          Taking road concerns to Austin         	2012-11-27	HOUSTON CHRONICLE	http://www.chron.com//news/article/Taking-road-concerns-to-Austin-4071167.php	en	business leaders in greater houston are beginning to take a more active role in state affairs especially when it comes to mobility and transportation jack drake who serves as president of the greenspoint district and vice chairman of the transportation advocacy group houston region said the time to act is now john clark the no 2 guy at the texas department of transportation told me that houston has no voice in austin on transportation issues drake said in reference to nonelected officials suffer consequences drake said because business and community leaders are not speaking out to their legislators on important mobility issues the texas economy may begin to suffer the consequences people and companies are deciding not to relocate to texas because of the congestion drake said we cannot afford to ignore the states transportation needs  however some business and community leaders such as the transportation advocacy group known as tag the 249 partnership and the 288 partnership are making plans to meet with state lawmakers when the legislature convenes in january state representative allen fletcher rtomball serves on the state transportation committee and was instrumental in obtaining legislative approve in 2011 for the grand parkway the expansion of us 290 and the construction of texas 249 three of the states six major mobility construction projects fletcher praised harris county judge ed emmett and precinct 4 commission jack cagle for their involvement in mobility issues in harris county our area has about as much involvement as you can get fletcher said privatepublic these days projects are being funded more through privatepublic partnerships and community development agreements and less by txdot funding mechanisms some of those partnerships fletcher said are formed as a result of the business community in harris county bruce hillegeist president of the greater tomball area changer of commerce who helped facilitate the formation of the 249 partnership said he and several others will be soliciting legislators on mobility projects during the next session we are going to continue lobbying to get 249 built on up to magnolia navasota college station and waco hillegeist said txdot announced in september plans to begin constructing the tomball tollway from springcypress road to spring creek in one segment and another segment from spring creek to pinehurst meanwhile drake said tag plans to be in austin periodically during the 2013 legislative session to get some of the pressing transportation issues in the greenspoint district  in front of legislators bryan kirk is a freelance writer and can be reached at brykirkgmailcom 
                          Transit options will be focus of Cy-Fair forum         	2012-10-23	HOUSTON CHRONICLE	http://www.chron.com//neighborhood/cyfair/news/article/Transit-options-will-be-focus-of-Cy-Fair-forum-3974992.php	en	area residents have a chance to hear transportation experts discuss challenges associated with building effective mobility solutions for northwest houston in november cyfair chamber of commerce president leslie martone said the forum will help residents and business leaders learn about the new traffic challenges they will soon be facing we will have lots of construction in cyfair for many years to come said martone of course with the growth come challenges and that is what we are seeing not only with us 290 but additionally many intersections and main streets become crowded during high peak times of the day and year  the chamber of commerce will host the transportation forum nov 1 at the berry center 8877 barkercypress the cyfair area is in the midst of significant mobility changes with the widening of us 290 the start of construction on segment f1 of the grand parkway in 2013 and the proposed improvements to texas 249 which will transform the tomball parkway into a tollway by 2015 the cyfair area is one of the fastest growing communities in northwest houston and we look forward to a continued partnership with the community and area businesses and county officials to make cyfair the best place to live work and play martone said phil wilson executive director of the texas department of transportation will deliver the keynote address at the event wilson who  manages directs and implements txdot policies programs and operating strategies said he plans to address the important mobility issues in the northwest houston region as well as other statewide projects i will spend some time speaking about these projects wilson said referring to us 290 texas 249 and the grand parkway the reason we do what we do as a state in making these investments is to be able to move people from point a to point b to get to their jobs get to school and to move freight and goods  wilson said the second half of his message will be the economic development role mobility plays in the region whats happening is that every day more than 1000 people move to texas looking for great jobs and we have to make sure our infrastructure is sustainable and that we are taking care of ourselves and in the future able to maintain economic prosperity wilson said state representative allen fletcher rtomball who lobbied for the legislation to improve us 290 and texas 249 said he is glad to see the mobility improvements finally coming to the cyfair and tomball areas us 290 is pretty special and its important to the great state of texas and important to businesses fletcher said bryan kirk is a freelance writer and can be reached at brykirkgmailcom 
                          Houston news         	2012-03-09	HOUSTON CHRONICLE	http://www.chron.com//news/houston-texas/article/Houston-news-3395867.php	en	republican primary candidates  president michele bachmann john davis newt gingrich jon huntsman ron paul charles buddy roemer mitt romney rick santorum us senator glenn addison doc joe agris curt cleaver ted cruz david dewhurst ben gambini craig james tom leppert lela pittenger us representative district 2 ted poe  us representative district 7 john culberson  us representative district 8 kevin brady  larry youngblood harold r thomas us representative district 9 steve mueller us representative district 10 michael mccaul   eddie traylor us representative district 18 sean seibert us representative district 22 pete olson  barbara carlson us representative district 34 jessica puente bradshaw adela garza paul b haring us representative district 36 keith casey jerry l doyle mike jackson charles b chuck meyer kim morrell stephen takach daniel whitton tim wintill jim engstrand steve stockman lois dickson myers ky d griffin railroad commissioner christi craddick roland sledge joe cotten warren chisum beryl burgess becky berger railroad commissioner unexpired term barry smitherman  greg parker elizabeth murraykolb al lee justice supreme court place 2 don r willett  steve smith justice supreme court place 4 david medina  john devine joe pool jr justice supreme court place 6 nathan l hecht  charles seymore presiding judge court of criminal appeals sharon keller  court of criminal appeals place 7 barbara parker hervey  court of criminal appeals place 8 elsa alcala  state board of education district 4 dorothy olmos state board of education district 6 donna bahorich state board of education district 8 barbara cargill  linda ellis state senator district 4 tommy williams   state senator district 6 r w bray state senator district 7 dan patrick  state senator district 11 daniel mccool larry taylor dave norman state senator district 15 bill walker state senator district 17 joan huffman  state senator district 18 glenn hegar  state representative dist 126 patricia harless  state representative dist 127 dan huberty  bobby jordan state representative dist 128 wayne smith  state representative dist 129 john e davis  mary huls state representative dist 130 allen fletcher  state representative dist 132 bill callegari   randy brown state representative dist 133 jim murphy  grant johnston ann witt state representative dist 134 sarah davis  state representative dist 135 gary elkins  state representative dist 136 mike schofield tony dale pam holm mano deayala state representative dist 137 m j khan state representative dist 138 dwayne bohac  whet smith state representative dist 139 sam brocato state representative dist 141 michael bunch state representative dist 143 frank salazar doug weiskopf state representative dist 144 gilbert pena david pineda state representative dist 147 john faulk state representative dist 149 dianne williams don mullins jack lee state representative dist 150 debbie riddle   james wilson justice 1st court of appeals place 2 jane bland   justice 1st court of appeals place 6 harvey g brown jr   justice 1st court of appeals place 7 terry jennings   justice 1st court of appeals place 8 michael c massengale  justice 1st court of appeals place 9 rebeca huddle  justice 14th court of appeals place 3 brett busby justice 14th court of appeals place 4 jeff brown  justice 14th court of appeals place 5 martha hill jamison  justice 14th court of appeals place 6 bill boyce   justice 14th court of appeals place 8 john donovan district judge 11th district bruce bain michael west district judge 61st district george may jeff hastings george w gore district judge 80th district richard risinger district judge 125th district john coselli district judge 127th district russell lloyd sonya aston district judge 129th district michael landrum chris gillett edward casanova frank pierce district judge 133rd district lamar mccorkle sharon j hemphill district judge 151st district john wittenmyer leif olson district judge 152nd district don self allyson wilkinson janet townsley district judge 164th district bud wiesedeppe sophia mafrige district judge 165th district elizabeth ray district judge 174th district robert summerlin joe vinas district judge 176th district stacey bond district judge 177th district ryan patrick antonio benavides district judge 178th district roger bridgwater district judge 179th district kristin m guiney lana shadwick district judge 215th district ken shortreed district judge 333rd district joseph tad halbach   district judge 334th district ken wise   district judge 337th district renee magee jim barr district judge 338th district brock thomas district judge 339th district brad hart district judge 351st district mark kent ellis  district attorney pat lykos   mike anderson county civil court at law 1 unexpired term debra ibarra mayfield  county civil court at law 2 unexpired term theresa chang donna detamore county attorney robert talton leslie johnson county sheriff paul day louis guthrie harold heuszel carl pittman daniel j lemkuil ruben monzon brian steinocher guy clark county tax assessorcollector don sumners   mike sullivan county school trustee pos 3 atlrg mike wolfe  richard johnson county school trustee pos 4 pct 3 timothy rose kay smith raymond t garcia county school trustee pos 6 pct 1 juluette bartlettpack county commissioner pct 1 chuck maricle county commissioner pct 3 steve radack   county commissioner pct 4 unexpired term r jack cagle  buck buchanan robert m cadena justice of the peace pct 4 place 1 j kent adams  justice of the peace pct 5 place 1 russ ridgway  justice of the peace pct 8 place 1 holly williamson constable pct 1 joe danna constable pct 2 tom boone chris mcdonald edward p rios joe alanis constable pct 3 david cruzan william bill norwood constable pct 4 ron hickman   dale bible robert lozano lindsay siriko rolf nelson constable pct 5 phil camus  robert bob van pelt al florido constable pct 8 phil sandlin  richard goff sonny daughtry harris county republican party chairman jared woodfill  paul simpson
                          Group wants signs honoring Reagan up along US 290         	2012-02-28	HOUSTON CHRONICLE	http://www.chron.com//neighborhood/cyfair-news/article/Group-wants-signs-honoring-Reagan-up-along-U-S-3367486.php	en	a new nonprofit organization was created in february to raise 24000 needed to erect two signs officially designating us 290 as the ronald reagan memorial highway it has been seven years since a stretch of the highway in harris county has been renamed in honor of the nations 40th president ronald reagan yet highway signs have remained unchanged state representative dwayne bohac rhouston who authored legislation in 2005 renaming a substantial portion of houstons northwest freeway after the famed republican president is asking private sector companies and citizens to donate money to finally replace two signs along the highway with ones reflecting the name change according to the legislation authorizing the name change the signage changes are not to be paid with public dollars house bill 540 requires the texas department of transportation to construct and erect the new highway signs reflecting the name change only when the agency receives enough private donations to cover the costs in the spirit of president reagans belief in the private sector the texas legislature trusted that patriotic citizens would come together to make this a reality bohac said plus im very cheap and i dont think this is something the government should fund  according to reaganhighwayorg the funds official website two green and white 85foot by 185foot signs would be constructed to indicate the highway number along with the new name designation the first phase of the project is to raise 12000 to place a highway marker at the westbound us 290 and beltway 8 interchange the second phase of the signage project is also estimated to cost 12000 and would place the highway marker at the eastbound us 290 harris countywaller county line several elected officials bohac said have already contributed about 12000 to the nonprofit fund those wishing to donate money to the memorial highway project may visit the funds website donations online can be made via credit card or electronic check in any amount donations may also be set up as single or recurring contributions bohac officially kicked off the nonprofit funding project last month in honor of what would have been reagans 101st birthday and said he hopes to have the signs built and erected by the end of this year bohac said state senator dan patrick rhouston and state representative allen fletcher rtomball are joining him in promoting the memorial highway fund across harris county any funds raised above the 24000 needed for the signs will be used to finance other projects along the memorial highway such as landscaping bohac said he also would like to see a mural in honor of reagan designed on an underpass i am honored to launch this collaborative effort to complete the ronald reagan memorial highway project bohac said during these challenging times for our country it is fitting to pay tribute to one of our strongest leaders who inspired true hope  reagan who served two terms as president for most of the 1980s has been one of americas strongest leaders who inspired true hope bohac said he said anyone regardless of the political isle they are on should be encouraged to donate regans support transcended political boundaries as evidenced by his electoral support he said he was a universally transcendent figure that comes around rarely in our political lifetime  reagan is one of three men in the state representatives life that inspired bohacs own life when bohac was 26 years old he got to spend about 20 minutes with reagan it was the early 1990s right after the president retired in los angeles he said it was just really a terrific experience for me  bohac even named his son reagan after the president who died in 2004 after president reagans death that was probably one of the most popular names bohac said i think every class my son has been in since he has been going to school there have been probably two or three reagans both females and males  bohac wants those who travel the highway to remember how great america can be and to be encouraged to always travel down the road of liberty opportunity and prosperity ideals he said reagan spoke about during one his last speeches made in houston during a republican political convention held in 1992 linda dewhurst a republican party political activist and founder of the daughters of liberty republican women serves on the ronald reagan memorial highway funds board of directors when she first heard of the move to rename the highway in honor of reagan dewhurst said she knew she wanted to get involved she is promoting the project to her friends and social network helping to bring in donations i just have a lot of respect for ronald reagan she said he had a lot to do with me ever getting interested in and following politics at all when he was running for president in the 1980s he really spoke to my heart  dewhurst said reagans conservative ideals are timeless and just as important today as they were when he was running for president  even before he was running for president he ran ads on the radio that just talked about our country and what it stands for and what is great about it she said he was such an optimist i think when people see his name it will bring back those thoughts there are people who still value that character and that impression of our country i think the signs will be an affirmation to people when they see his name up there  allen jones is a freelance writer and can be reached at allenjones74comcastnet
                          Thompson named to co-chair human trafficking study         	2012-01-11	HOUSTON CHRONICLE	http://blog.chron.com/texaspolitics/2012/01/thompson-named-to-co-chair-human-trafficking-study/	en	 representative senfronia thompson dhouston will cochair an interim legislative committee to study human trafficking house speaker joe straus rsan antonio chose the veteran lawmaker to lead the house delegation for the joint interim committee given the size and proximity to a major international border texas is often a focal point for human trafficking activity the joint interim committee is charged with studying ways to combat this crime identifying services available for victims of human trafficking in texas including best practices for publicprivate partnerships providing services to those affected by human trafficking the committee will also offer recommendations for the 2013 session the house committee members also include representatives cindy burkett rmesquite allen fletcher rtomball john frullo rlubbock naomi gonzalez del paso patricia harless rspring and todd hunter rcorpus christi i am proud to appoint these house members to an important committee tasked with giving voice to victims of human trafficking straus said the texas house will continue to work with law enforcement and human rights groups to end this tragedy 
                          Local candidates file for 2012 elections: UPDATED         	2011-11-28	HOUSTON CHRONICLE	http://blog.chron.com/houstonpolitics/2011/11/local-candidates-file-for-2012-elections/	en	monday was the start of the candidate filing period for the 2012 elections and both harris county party headquarters will be welcoming applications until dec 15 heres the list of candidates who had been listed as filing as of 6 pm on thursday dec 1 well be updating intermittently until the close of filing until then if you dont see a name you expected to see in this list check the republicans here the bold names have filed and the democrats here county precinct 1 commissioner  democrat el franco lee incumbent  republican chuck maricle  precinct 3 commissioner  republican steve radack incumbent  democrat a robert hassan precinct 4 commissioner now held by republican jack cagle  republican buck buchanan district attorney  republican pat lykos incumbent and mike anderson  democrats zack fertitta and lloyd wayne oliver county attorney  democrat vince ryan incumbent  republican robert talton  county tax assessorcollector  republican don sumners incumbent  democrat ann harris bennett sheriff  now held by democrat adrian garcia  republicans carl pittman paul day harold heuszel daniel j lemkuil ruben monzon and louis guthrie  democrat delores jones precinct 1 constable  democrats jack abercia incumbent and cindy vara leija precinct 2 constable now held by democrat gary freeman  democrats zerick guinn and lee hernandez  republican tom boone precinct 3 constable  democrats ken jones incumbent and eric reed  republicans david cruzan and william bill norwood precinct 4 constable  republicans ron hickman incumbent robert lozano lindsay siriko and dale bible precinct 5 constable  republican phil camus incumbent precinct 6 constable  democrat gilbert reyna precinct 7 constable  democrats may walker incumbent and samuel hayes jr precinct 8 constable  republican phil sandlin incumbent he was appointed earlier this year harris county board of education at large position 3  republican mike wolfe incumbent  democrats david rosen and diane trautman harris county board of education at large position 6  democrat erica s lee sent an email announcement  state  republican district 126 state representative patricia harless incumbent  republican district 127 state representative dan huberty incumbent  republican district 128 state representative wayne smith incumbent  republican district 130 state representative allen fletcher incumbent  democrat district 131 state representative alma allen incumbent  republican district 132 state representative bill callegari incumbent  republican grant johnston for district 133 state representative  republican district 134 state representative sarah davis incumbent  republican district 135 state representative gary elkins incumbent  democrat district 140 state representative armando walle incumbent  democrat district 141 state representative senfronia thompson incumbent  democrat district 143 state representative ana hernandezluna incumbent  democrat district 145 state representative carol alvarado incumbent  democrat district 146 state representative borris miles incumbent  democrat district 148 state representative jessica farrar incumbent  democrat district 149 state representative hubert vo incumbent  republican district 150 state representative debbie riddle incumbent and challenger james wilson  democrat district 6 state senator mario gallegos incumbent  republicans larry taylor and daniel mccool for district 11 state senator  democrat district 13 state senator rodney ellis incumbent  democrat district 15 state senator john whitmire incumbent  republican district 17 state senator joan huffman incumbent  republican district 18 state senator glenn hegar incumbent  democrat patricia q nilsson for state board of education district 6  republican linda ellis for state board of education district 8  republicans christi craddick warren chisum and roland sledge for railroad commissioner  republican barry smitherman for railroad commissioner unexpired term judicial  democrat joann delgado justice of the peace precinct 2 place 2  democrat mike parott justice of the peace precinct 3 place 1  republican russ ridgway incumbent justice of the peace precinct 5 place 1  democrat richard vara justice of the peace precinct 6 place 1  republican debra ibarra mayfield incumbent and democrat erica graham county civil court at law no 1  republican bruce bain 11th district court  republican john coselli 125th district court  republican russell lloyd 127th district court  democrat mike engelhart incumbent 151st district court  republican don self 152nd district court  republican bud wiesedeppe 164th district court  republican elizabeth ray 165th district court  republican robert summerlin 174th district court  republican stacey bond 176th district court  republican roger bridgwater 178th district court  democrat steve kirkland incumbent and republican ken shortreed 215th district court  republican renee magee 337th district court  republican brock thomas 338th district court  republican brad hart 339th district court  republican michael c massengale incumbent place 8 1st court of appeals  republican brett busby place 3 14th court of appeals  republican bill boyce incumbent place 6 14th court of appeals  republican john donovan place 8 14th court of appeals  republican barbara hervey incumbent place 7 court of criminal appeals  republican nathan l hecht incumbent place 6 supreme court congress  democrat phillip andrews us district 7 representative  republican kevin brady incumbent us district 8 representative  democrat al green incumbent us district 9 representative  democrat sheila jackson lee incumbent us district 18 representative  democrat gene green incumbent us district 29 representative  republican jerry l doyle incumbent us district 36 representative  republicans glenn addison and tom leppert us senate
